Artist and Title,Daily Streams,Streams,acousticness,analysis_url,artist_name,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,song_name,speechiness,tempo,time_signature,track_href,type,uri,valence
"['Bailey Zimmerman', 'Religiously']","338,681","272,816,555",0.426,https://api.spotify.com/v1/audio-analysis/0bILU0UiNDmA5Ff6whhb2R,bailey zimmerman,0.57,178723.0,0.67,0bILU0UiNDmA5Ff6whhb2R,0.0,1.0,0.108,-6.519,1.0,75.0,religiously,0.0274,140.924,4.0,https://api.spotify.com/v1/tracks/0bILU0UiNDmA5Ff6whhb2R,audio_features,spotify:track:0bILU0UiNDmA5Ff6whhb2R,0.593
"['Fuerza Regida', 'CRAZYZ']","311,175","270,825,820",0.251,https://api.spotify.com/v1/audio-analysis/4zfQER4owi8q6NL8Gg63Ya,fuerza regida,0.809,204816.0,0.849,4zfQER4owi8q6NL8Gg63Ya,7.36e-05,4.0,0.325,-6.769,0.0,76.0,crazyz,0.0738,126.0,3.0,https://api.spotify.com/v1/tracks/4zfQER4owi8q6NL8Gg63Ya,audio_features,spotify:track:4zfQER4owi8q6NL8Gg63Ya,0.753
"['Brent Faiyaz', 'Best Time']","569,458","270,768,509",0.16,https://api.spotify.com/v1/audio-analysis/1zgHn1EqUyA0HqNYMdJ5ia,brent faiyaz,0.81,82509.0,0.307,1zgHn1EqUyA0HqNYMdJ5ia,0.00298,9.0,0.0779,-7.215,1.0,81.0,best time,0.12,92.995,4.0,https://api.spotify.com/v1/tracks/1zgHn1EqUyA0HqNYMdJ5ia,audio_features,spotify:track:1zgHn1EqUyA0HqNYMdJ5ia,0.697
"['Hans Zimmer', 'Now We Are Free']","262,225","270,304,685",0.0331,https://api.spotify.com/v1/audio-analysis/4iJHa2zqOmCtl2efHMdtVI,hans zimmer,0.51,230547.0,0.795,4iJHa2zqOmCtl2efHMdtVI,0.315,9.0,0.102,-10.727,1.0,0.0,now we are free,0.0437,138.012,4.0,https://api.spotify.com/v1/tracks/4iJHa2zqOmCtl2efHMdtVI,audio_features,spotify:track:4iJHa2zqOmCtl2efHMdtVI,0.351
"['Shubh', 'One Love']","440,992","270,099,194",0.284,https://api.spotify.com/v1/audio-analysis/5ZLkihi6DVsHwDL3B8ym1t,shubh,0.848,159222.0,0.512,5ZLkihi6DVsHwDL3B8ym1t,0.00645,7.0,0.101,-7.757,1.0,75.0,one love,0.118,144.926,4.0,https://api.spotify.com/v1/tracks/5ZLkihi6DVsHwDL3B8ym1t,audio_features,spotify:track:5ZLkihi6DVsHwDL3B8ym1t,0.881
"['Bad Bunny', 'FINA']","186,997","269,178,132",0.0869,https://api.spotify.com/v1/audio-analysis/3nNmRE0DxHC6ZaKkrpUumS,bad bunny,0.847,216328.0,0.724,3nNmRE0DxHC6ZaKkrpUumS,1.11e-06,1.0,0.118,-5.41,1.0,73.0,fina,0.298,94.601,4.0,https://api.spotify.com/v1/tracks/3nNmRE0DxHC6ZaKkrpUumS,audio_features,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,0.396
"['KAROL G', 'PERO TÚ']","239,241","267,736,787",0.4,https://api.spotify.com/v1/audio-analysis/1dw7qShk971xMD6r6mA4VN,karol g,0.86,183480.0,0.788,1dw7qShk971xMD6r6mA4VN,0.0,6.0,0.111,-4.561,1.0,73.0,pero tú,0.294,139.855,4.0,https://api.spotify.com/v1/tracks/1dw7qShk971xMD6r6mA4VN,audio_features,spotify:track:1dw7qShk971xMD6r6mA4VN,0.683
"['Tory Lanez', 'Hurts Me']","351,253","267,648,382",0.0438,https://api.spotify.com/v1/audio-analysis/0RBw4ODUQPO4cuAOZtBGga,tory lanez,0.553,140801.0,0.786,0RBw4ODUQPO4cuAOZtBGga,0.0,8.0,0.119,-5.477,0.0,76.0,hurts me,0.0325,149.968,4.0,https://api.spotify.com/v1/tracks/0RBw4ODUQPO4cuAOZtBGga,audio_features,spotify:track:0RBw4ODUQPO4cuAOZtBGga,0.673
"['Odetari', 'GOOD LOYAL THOTS']","211,145","266,307,625",0.0566,https://api.spotify.com/v1/audio-analysis/06tNJ27nVxbDwhiQMChWyr,odetari,0.585,102557.0,0.86,06tNJ27nVxbDwhiQMChWyr,0.000142,6.0,0.18,-5.274,1.0,73.0,good loyal thots,0.116,146.441,4.0,https://api.spotify.com/v1/tracks/06tNJ27nVxbDwhiQMChWyr,audio_features,spotify:track:06tNJ27nVxbDwhiQMChWyr,0.607
"['Taylor Swift', 'You’re Losing Me (From The Vault)']","290,463","266,004,501",0.509,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,taylor swift,0.744,277832.0,0.396,3CWq0pAKKTWb0K4yiglDc4,0.00319,0.0,0.121,-13.712,1.0,75.0,you’re losing me (from the vault),0.057,102.969,4.0,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,audio_features,spotify:track:3CWq0pAKKTWb0K4yiglDc4,0.18
"['Feid', 'Niña Bonita']","102,606","265,349,100",0.0996,https://api.spotify.com/v1/audio-analysis/4VPoFy002PwspvctfYP6zx,feid,0.811,187240.0,0.615,4VPoFy002PwspvctfYP6zx,0.0,4.0,0.1,-4.198,0.0,66.0,niña bonita,0.182,91.123,4.0,https://api.spotify.com/v1/tracks/4VPoFy002PwspvctfYP6zx,audio_features,spotify:track:4VPoFy002PwspvctfYP6zx,0.474
"['Purple Disco Machine', 'Substitution']","160,880","265,133,173",0.00903,https://api.spotify.com/v1/audio-analysis/2F2p7b5Xq20mRyEeWYaeUF,purple disco machine,0.69,181478.0,0.89,2F2p7b5Xq20mRyEeWYaeUF,1.61e-05,0.0,0.188,-4.866,0.0,68.0,substitution,0.0507,124.018,4.0,https://api.spotify.com/v1/tracks/2F2p7b5Xq20mRyEeWYaeUF,audio_features,spotify:track:2F2p7b5Xq20mRyEeWYaeUF,0.713
"['Metro Boomin', 'Calling (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, NAV, feat. A Boogie Wit da']","136,406","261,642,381",0.481,https://api.spotify.com/v1/audio-analysis/5rurggqwwudn9clMdcchxT,metro boomin,0.636,219453.0,0.537,5rurggqwwudn9clMdcchxT,0.0,0.0,0.113,-7.902,1.0,69.0,"calling (spider-man: across the spider-verse) (metro boomin & swae lee, nav, feat. a boogie wit da",0.0817,140.133,4.0,https://api.spotify.com/v1/tracks/5rurggqwwudn9clMdcchxT,audio_features,spotify:track:5rurggqwwudn9clMdcchxT,0.199
"['Oliver Anthony Music', 'Rich Men North of Richmond']","266,561","260,694,391",0.753,https://api.spotify.com/v1/audio-analysis/78Du4CMFgnhdlG33gblkiP,oliver anthony music,0.678,187244.0,0.264,78Du4CMFgnhdlG33gblkiP,0.0,10.0,0.302,-12.384,1.0,74.0,rich men north of richmond,0.0622,121.722,4.0,https://api.spotify.com/v1/tracks/78Du4CMFgnhdlG33gblkiP,audio_features,spotify:track:78Du4CMFgnhdlG33gblkiP,0.528
"['Fuerza Regida', 'UNA CERVEZA']","512,165","260,106,322",0.0333,https://api.spotify.com/v1/audio-analysis/0lbDzTINTToToBpkrnQT2t,fuerza regida,0.725,279276.0,0.801,0lbDzTINTToToBpkrnQT2t,6.13e-06,4.0,0.156,-6.544,1.0,79.0,una cerveza,0.0372,135.162,3.0,https://api.spotify.com/v1/tracks/0lbDzTINTToToBpkrnQT2t,audio_features,spotify:track:0lbDzTINTToToBpkrnQT2t,0.642
"['Sachin-Jigar', 'Phir Aur Kya Chahiye (From ""Zara Hatke Zara Bachke"")']","203,847","259,696,842",0.531,https://api.spotify.com/v1/audio-analysis/7Ky9U9iHjGBiRax3joCRDS,sachin-jigar,0.556,266075.0,0.552,7Ky9U9iHjGBiRax3joCRDS,0.0,4.0,0.121,-5.875,1.0,53.0,"phir aur kya chahiye (from ""zara hatke zara bachke"")",0.0373,100.051,4.0,https://api.spotify.com/v1/tracks/7Ky9U9iHjGBiRax3joCRDS,audio_features,spotify:track:7Ky9U9iHjGBiRax3joCRDS,0.531
"['Atif Aslam', 'Tera Hone Laga Hoon']","406,645","259,662,930",0.545,https://api.spotify.com/v1/audio-analysis/48Ix6ReYdJf2H4mKb3TIpj,atif aslam,0.686,299827.0,0.771,48Ix6ReYdJf2H4mKb3TIpj,0.0,8.0,0.127,-5.33,1.0,71.0,tera hone laga hoon,0.0303,119.981,4.0,https://api.spotify.com/v1/tracks/48Ix6ReYdJf2H4mKb3TIpj,audio_features,spotify:track:48Ix6ReYdJf2H4mKb3TIpj,0.551
"['Natanael Cano', 'Pacas De Billetes']","438,649","257,864,816",0.0889,https://api.spotify.com/v1/audio-analysis/1EZk1gal98tb4lNI862KzO,natanael cano,0.718,188075.0,0.726,1EZk1gal98tb4lNI862KzO,0.0,7.0,0.294,-5.91,0.0,75.0,pacas de billetes,0.0403,142.986,3.0,https://api.spotify.com/v1/tracks/1EZk1gal98tb4lNI862KzO,audio_features,spotify:track:1EZk1gal98tb4lNI862KzO,0.925
"['Niall Horan', 'Heaven']","133,686","257,794,160",0.0739,https://api.spotify.com/v1/audio-analysis/5FQ77Cl1ndljtwwImdtjMy,niall horan,0.569,186043.0,0.758,5FQ77Cl1ndljtwwImdtjMy,0.0,5.0,0.326,-3.423,1.0,71.0,heaven,0.025,91.986,4.0,https://api.spotify.com/v1/tracks/5FQ77Cl1ndljtwwImdtjMy,audio_features,spotify:track:5FQ77Cl1ndljtwwImdtjMy,0.703
"['Travis Scott', 'TOPIA TWINS']","269,355","257,041,922",0.06,https://api.spotify.com/v1/audio-analysis/0lodMO0qK83vfPiiD7FMEt,travis scott,0.715,223174.0,0.567,0lodMO0qK83vfPiiD7FMEt,0.0,1.0,0.0655,-4.481,0.0,76.0,topia twins,0.0865,160.098,4.0,https://api.spotify.com/v1/tracks/0lodMO0qK83vfPiiD7FMEt,audio_features,spotify:track:0lodMO0qK83vfPiiD7FMEt,0.332
"['Manuel Turizo', 'DE LUNES A LUNES']","348,832","256,934,052",0.578,https://api.spotify.com/v1/audio-analysis/49Zc3sEJHADPoVDM4jNKgs,manuel turizo,0.574,188412.0,0.799,49Zc3sEJHADPoVDM4jNKgs,0.0,0.0,0.498,-3.726,1.0,76.0,de lunes a lunes,0.0396,132.525,4.0,https://api.spotify.com/v1/tracks/49Zc3sEJHADPoVDM4jNKgs,audio_features,spotify:track:49Zc3sEJHADPoVDM4jNKgs,0.761
"['Bellakath', 'Reggaeton Champagne']","157,536","256,859,623",0.156,https://api.spotify.com/v1/audio-analysis/7yIIeKUxTpn36X6CFJhgEi,bellakath,0.874,159171.0,0.614,7yIIeKUxTpn36X6CFJhgEi,0.0472,7.0,0.09,-6.457,1.0,70.0,reggaeton champagne,0.0919,101.014,4.0,https://api.spotify.com/v1/tracks/7yIIeKUxTpn36X6CFJhgEi,audio_features,spotify:track:7yIIeKUxTpn36X6CFJhgEi,0.548
"['Matheus & Kauan', 'Não Vitalício (Nunca Mais)']","107,501","256,045,661",0.396,https://api.spotify.com/v1/audio-analysis/4KGyltc1ugN2WFcjkSPHwh,matheus & kauan,0.418,169836.0,0.925,4KGyltc1ugN2WFcjkSPHwh,0.0,1.0,0.766,-2.941,1.0,63.0,não vitalício (nunca mais),0.385,71.49,4.0,https://api.spotify.com/v1/tracks/4KGyltc1ugN2WFcjkSPHwh,audio_features,spotify:track:4KGyltc1ugN2WFcjkSPHwh,0.627
"['Grupo Firme', 'Qué Onda Perdida']","283,815","255,180,254",0.301,https://api.spotify.com/v1/audio-analysis/6IV5Y1eWaQZ1jV5apkUMS4,grupo firme,0.492,239637.0,0.5,6IV5Y1eWaQZ1jV5apkUMS4,0.0,2.0,0.378,-4.144,1.0,73.0,qué onda perdida,0.0298,108.0,3.0,https://api.spotify.com/v1/tracks/6IV5Y1eWaQZ1jV5apkUMS4,audio_features,spotify:track:6IV5Y1eWaQZ1jV5apkUMS4,0.651
"['LE SSERAFIM', 'UNFORGIVEN']","126,290","254,079,460",0.111,https://api.spotify.com/v1/audio-analysis/51vRumtqbkNW9wrKfESwfu,le sserafim,0.795,182149.0,0.875,51vRumtqbkNW9wrKfESwfu,8.94e-05,4.0,0.107,-4.079,0.0,70.0,unforgiven,0.0525,104.008,4.0,https://api.spotify.com/v1/tracks/51vRumtqbkNW9wrKfESwfu,audio_features,spotify:track:51vRumtqbkNW9wrKfESwfu,0.375
"['Charli xcx', 'Speed Drive (From Barbie The Album)']","143,851","252,616,117",0.00284,https://api.spotify.com/v1/audio-analysis/5VxmI3IdgAxWVvUnJoLuY2,charli xcx,0.652,117810.0,0.879,5VxmI3IdgAxWVvUnJoLuY2,0.0896,0.0,0.0918,-6.405,1.0,67.0,speed drive (from barbie the album),0.0784,173.925,4.0,https://api.spotify.com/v1/tracks/5VxmI3IdgAxWVvUnJoLuY2,audio_features,spotify:track:5VxmI3IdgAxWVvUnJoLuY2,0.789
"['MC Kevin o Chris', 'Faz um Vuk Vuk (Teto Espelhado)']","389,196","251,654,549",0.504,https://api.spotify.com/v1/audio-analysis/64CovjRwInpOJW4PiGMprY,mc kevin o chris,0.92,138462.0,0.413,64CovjRwInpOJW4PiGMprY,0.0514,7.0,0.133,-7.901,0.0,71.0,faz um vuk vuk (teto espelhado),0.0752,130.078,4.0,https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY,audio_features,spotify:track:64CovjRwInpOJW4PiGMprY,0.679
"['Colbie Caillat', 'Try']","52,059","251,278,367",0.807,https://api.spotify.com/v1/audio-analysis/6buXDkw3Gv4fQC1OZKUhnR,colbie caillat,0.603,224573.0,0.376,6buXDkw3Gv4fQC1OZKUhnR,0.0,1.0,0.108,-9.77,1.0,54.0,try,0.0288,139.995,4.0,https://api.spotify.com/v1/tracks/6buXDkw3Gv4fQC1OZKUhnR,audio_features,spotify:track:6buXDkw3Gv4fQC1OZKUhnR,0.538
"['Isabel LaRosa', 'older']","367,119","250,655,331",0.0842,https://api.spotify.com/v1/audio-analysis/75c2zaSdDBSX0A8Jyvm4fO,isabel larosa,0.466,137778.0,0.51,75c2zaSdDBSX0A8Jyvm4fO,1.55e-06,3.0,0.0912,-7.31,0.0,77.0,older,0.0348,67.513,4.0,https://api.spotify.com/v1/tracks/75c2zaSdDBSX0A8Jyvm4fO,audio_features,spotify:track:75c2zaSdDBSX0A8Jyvm4fO,0.418
"['Kaliii', 'Area Codes']","167,882","249,699,067",0.0187,https://api.spotify.com/v1/audio-analysis/7sliFe6W30tPBPh6dvZsIH,kaliii,0.823,139326.0,0.388,7sliFe6W30tPBPh6dvZsIH,0.0,1.0,0.0876,-10.867,1.0,69.0,area codes,0.491,154.569,4.0,https://api.spotify.com/v1/tracks/7sliFe6W30tPBPh6dvZsIH,audio_features,spotify:track:7sliFe6W30tPBPh6dvZsIH,0.507
"['Shakira', 'Acróstico']","82,871","249,434,137",0.839,https://api.spotify.com/v1/audio-analysis/7txjUEY6McJDJKqIo1Rxjp,shakira,0.741,170786.0,0.461,7txjUEY6McJDJKqIo1Rxjp,0.0,11.0,0.0985,-9.263,1.0,65.0,acróstico,0.105,143.756,4.0,https://api.spotify.com/v1/tracks/7txjUEY6McJDJKqIo1Rxjp,audio_features,spotify:track:7txjUEY6McJDJKqIo1Rxjp,0.303
"['David Guetta', 'When We Were Young (The Logical Song)']","354,642","248,680,791",0.0526,https://api.spotify.com/v1/audio-analysis/1CcLA0eaauck34YEIrvAAq,david guetta,0.657,147433.0,0.914,1CcLA0eaauck34YEIrvAAq,6.32e-06,0.0,0.109,-4.513,0.0,77.0,when we were young (the logical song),0.0523,139.989,4.0,https://api.spotify.com/v1/tracks/1CcLA0eaauck34YEIrvAAq,audio_features,spotify:track:1CcLA0eaauck34YEIrvAAq,0.502
"['Emilia', 'No_Se_Ve.mp3']","207,396","248,459,437",0.0858,https://api.spotify.com/v1/audio-analysis/2iIBpwP4FyQ95xgVail3yr,emilia,0.765,203636.0,0.66,2iIBpwP4FyQ95xgVail3yr,3.35e-05,11.0,0.151,-5.059,0.0,71.0,no_se_ve.mp3,0.0822,132.048,4.0,https://api.spotify.com/v1/tracks/2iIBpwP4FyQ95xgVail3yr,audio_features,spotify:track:2iIBpwP4FyQ95xgVail3yr,0.577
"['Apache 207', 'Komet']","132,083","247,786,392",0.285,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,apache 207,0.55,167357.0,0.5,7oQepKHmXDaPC3rgeLRvQu,0.0,7.0,0.116,-5.779,0.0,68.0,komet,0.045,115.016,4.0,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,audio_features,spotify:track:7oQepKHmXDaPC3rgeLRvQu,0.351
"['Udo Lindenberg', 'Komet']","110,731","247,522,225",0.285,https://api.spotify.com/v1/audio-analysis/7oQepKHmXDaPC3rgeLRvQu,udo lindenberg,0.55,167357.0,0.5,7oQepKHmXDaPC3rgeLRvQu,0.0,7.0,0.116,-5.779,0.0,68.0,komet,0.045,115.016,4.0,https://api.spotify.com/v1/tracks/7oQepKHmXDaPC3rgeLRvQu,audio_features,spotify:track:7oQepKHmXDaPC3rgeLRvQu,0.351
"['Darshan Raval', 'Mahiye Jinna Sohna']","204,430","247,414,732",0.736,https://api.spotify.com/v1/audio-analysis/0Jiaz0O4AqnJICa9PxHhaR,darshan raval,0.567,181250.0,0.54,0Jiaz0O4AqnJICa9PxHhaR,3.17e-05,1.0,0.164,-5.754,1.0,68.0,mahiye jinna sohna,0.0406,92.027,4.0,https://api.spotify.com/v1/tracks/0Jiaz0O4AqnJICa9PxHhaR,audio_features,spotify:track:0Jiaz0O4AqnJICa9PxHhaR,0.331
"['Odetari', 'GMFU (w/ 6arelyhuman)']","234,508","247,160,302",0.00105,https://api.spotify.com/v1/audio-analysis/4D1k6x4MXTaSnljSvAXhaf,odetari,0.735,127742.0,0.778,4D1k6x4MXTaSnljSvAXhaf,0.025,11.0,0.0923,-3.23,1.0,73.0,gmfu (w/ 6arelyhuman),0.0487,126.091,4.0,https://api.spotify.com/v1/tracks/4D1k6x4MXTaSnljSvAXhaf,audio_features,spotify:track:4D1k6x4MXTaSnljSvAXhaf,0.278
"['Taylor Swift', ""Blank Space (Taylor's Version)""]","330,836","247,020,875",0.0901,https://api.spotify.com/v1/audio-analysis/45wMBGri1PORPjM9PwFfrS,taylor swift,0.732,231833.0,0.719,45wMBGri1PORPjM9PwFfrS,0.0,0.0,0.331,-5.469,1.0,76.0,blank space (taylor's version),0.0645,96.035,4.0,https://api.spotify.com/v1/tracks/45wMBGri1PORPjM9PwFfrS,audio_features,spotify:track:45wMBGri1PORPjM9PwFfrS,0.71
"['6arelyhuman', 'GMFU']","227,922","246,691,286",0.00105,https://api.spotify.com/v1/audio-analysis/4D1k6x4MXTaSnljSvAXhaf,6arelyhuman,0.735,127742.0,0.778,4D1k6x4MXTaSnljSvAXhaf,0.025,11.0,0.0923,-3.23,1.0,73.0,gmfu,0.0487,126.091,4.0,https://api.spotify.com/v1/tracks/4D1k6x4MXTaSnljSvAXhaf,audio_features,spotify:track:4D1k6x4MXTaSnljSvAXhaf,0.278
"['Kany García', 'Te Lo Agradezco']","447,421","246,636,987",0.301,https://api.spotify.com/v1/audio-analysis/14k3Rb7Xgte9fsndjdenmq,kany garcía,0.549,183667.0,0.584,14k3Rb7Xgte9fsndjdenmq,0.0,7.0,0.109,-3.976,1.0,75.0,te lo agradezco,0.147,179.839,3.0,https://api.spotify.com/v1/tracks/14k3Rb7Xgte9fsndjdenmq,audio_features,spotify:track:14k3Rb7Xgte9fsndjdenmq,0.594
"['Chris Brown', 'Angel Numbers / Ten Toes']","314,723","246,366,199",0.192,https://api.spotify.com/v1/audio-analysis/3XqM8hLCEYlbnFjoWwqtFv,chris brown,0.406,306847.0,0.5,3XqM8hLCEYlbnFjoWwqtFv,0.0,4.0,0.175,-8.452,0.0,76.0,angel numbers / ten toes,0.0501,157.984,4.0,https://api.spotify.com/v1/tracks/3XqM8hLCEYlbnFjoWwqtFv,audio_features,spotify:track:3XqM8hLCEYlbnFjoWwqtFv,0.0905
"['Zach Bryan', 'Spotless']","353,554","243,789,797",0.409,https://api.spotify.com/v1/audio-analysis/0HEytGQM3bG1vKxER7IgVK,zach bryan,0.604,169467.0,0.444,0HEytGQM3bG1vKxER7IgVK,0.0,0.0,0.0837,-7.695,1.0,78.0,spotless,0.0698,72.129,4.0,https://api.spotify.com/v1/tracks/0HEytGQM3bG1vKxER7IgVK,audio_features,spotify:track:0HEytGQM3bG1vKxER7IgVK,0.169
"['Sam Barber', 'Straight and Narrow']","348,686","242,794,887",0.47,https://api.spotify.com/v1/audio-analysis/3fonAuTvuI5KMcmnueLAPq,sam barber,0.427,199875.0,0.278,3fonAuTvuI5KMcmnueLAPq,2.22e-05,10.0,0.135,-8.83,1.0,75.0,straight and narrow,0.0331,85.633,3.0,https://api.spotify.com/v1/tracks/3fonAuTvuI5KMcmnueLAPq,audio_features,spotify:track:3fonAuTvuI5KMcmnueLAPq,0.374
"['Stray Kids', 'S-Class']","185,567","242,615,328",0.0895,https://api.spotify.com/v1/audio-analysis/3gTQwwDNJ42CCLo3Sf4JDd,stray kids,0.886,195689.0,0.781,3gTQwwDNJ42CCLo3Sf4JDd,0.0,5.0,0.0715,-1.837,0.0,71.0,s-class,0.333,104.996,4.0,https://api.spotify.com/v1/tracks/3gTQwwDNJ42CCLo3Sf4JDd,audio_features,spotify:track:3gTQwwDNJ42CCLo3Sf4JDd,0.672
"['Pritam', 'Tere Pyaar Mein']","203,068","242,591,620",0.123,https://api.spotify.com/v1/audio-analysis/2ZD4aIEepqZsdxPxLSuUhm,pritam,0.68,266095.0,0.753,2ZD4aIEepqZsdxPxLSuUhm,0.0,9.0,0.173,-5.492,0.0,71.0,tere pyaar mein,0.0543,118.965,4.0,https://api.spotify.com/v1/tracks/2ZD4aIEepqZsdxPxLSuUhm,audio_features,spotify:track:2ZD4aIEepqZsdxPxLSuUhm,0.413
"['CURSEDEVIL', 'TUCA DONKA']","421,559","242,061,750",0.0683,https://api.spotify.com/v1/audio-analysis/7bxyNLXYaEYaZTxAuQTHlD,cursedevil,0.817,75692.0,0.963,7bxyNLXYaEYaZTxAuQTHlD,0.767,1.0,0.312,-3.318,1.0,77.0,tuca donka,0.0353,130.028,4.0,https://api.spotify.com/v1/tracks/7bxyNLXYaEYaZTxAuQTHlD,audio_features,spotify:track:7bxyNLXYaEYaZTxAuQTHlD,0.502
"['Emilia', 'La_Original.mp3']","329,065","241,659,054",0.0836,https://api.spotify.com/v1/audio-analysis/6Es8Sk3xe1HiJ2MXCfHHwR,emilia,0.833,140625.0,0.809,6Es8Sk3xe1HiJ2MXCfHHwR,0.0,5.0,0.112,-2.751,0.0,74.0,la_original.mp3,0.0381,128.055,4.0,https://api.spotify.com/v1/tracks/6Es8Sk3xe1HiJ2MXCfHHwR,audio_features,spotify:track:6Es8Sk3xe1HiJ2MXCfHHwR,0.905
"['Ice Spice', 'Princess Diana']","142,803","240,841,494",0.165,https://api.spotify.com/v1/audio-analysis/0ZxhtATQ0a6EvQNZ0z6NKV,ice spice,0.898,172125.0,0.689,0ZxhtATQ0a6EvQNZ0z6NKV,0.0,9.0,0.0957,-5.092,1.0,68.0,princess diana,0.171,147.964,4.0,https://api.spotify.com/v1/tracks/0ZxhtATQ0a6EvQNZ0z6NKV,audio_features,spotify:track:0ZxhtATQ0a6EvQNZ0z6NKV,0.772
"['King Gnu', 'SPECIALZ']","282,899","240,821,643",0.0663,https://api.spotify.com/v1/audio-analysis/0GWNtMohuYUEHVZ40tcnHF,king gnu,0.566,238987.0,0.85,0GWNtMohuYUEHVZ40tcnHF,0.0,6.0,0.319,-4.431,0.0,72.0,specialz,0.0599,117.048,4.0,https://api.spotify.com/v1/tracks/0GWNtMohuYUEHVZ40tcnHF,audio_features,spotify:track:0GWNtMohuYUEHVZ40tcnHF,0.722
"['Dylan Gossett', 'Coal']","426,141","240,455,197",0.753,https://api.spotify.com/v1/audio-analysis/4dtIxANFBU6CfhI9c2hf2g,dylan gossett,0.522,194440.0,0.223,4dtIxANFBU6CfhI9c2hf2g,0.0,1.0,0.165,-9.561,0.0,77.0,coal,0.0345,97.045,4.0,https://api.spotify.com/v1/tracks/4dtIxANFBU6CfhI9c2hf2g,audio_features,spotify:track:4dtIxANFBU6CfhI9c2hf2g,0.439
"['Eugenio Esquivel', 'Alucin']","161,720","239,911,450",0.00331,https://api.spotify.com/v1/audio-analysis/6ED7qim1NAX1HjNU8039WS,eugenio esquivel,0.787,197114.0,0.769,6ED7qim1NAX1HjNU8039WS,0.00332,7.0,0.115,-4.681,0.0,69.0,alucin,0.0335,128.0,4.0,https://api.spotify.com/v1/tracks/6ED7qim1NAX1HjNU8039WS,audio_features,spotify:track:6ED7qim1NAX1HjNU8039WS,0.509
"['Jimin', 'Closer Than This']","250,187","239,693,542",0.391,https://api.spotify.com/v1/audio-analysis/6qafqn8bBMy7t5c5WqpyRk,jimin,0.716,223302.0,0.531,6qafqn8bBMy7t5c5WqpyRk,0.0,0.0,0.0691,-6.051,1.0,71.0,closer than this,0.0367,87.984,4.0,https://api.spotify.com/v1/tracks/6qafqn8bBMy7t5c5WqpyRk,audio_features,spotify:track:6qafqn8bBMy7t5c5WqpyRk,0.431
"['SEVENTEEN', 'Super']","186,774","239,611,167",0.162,https://api.spotify.com/v1/audio-analysis/3AOf6YEpxQ894FmrwI9k96,seventeen,0.771,200387.0,0.88,3AOf6YEpxQ894FmrwI9k96,1.41e-06,8.0,0.167,-4.091,1.0,67.0,super,0.0857,137.018,4.0,https://api.spotify.com/v1/tracks/3AOf6YEpxQ894FmrwI9k96,audio_features,spotify:track:3AOf6YEpxQ894FmrwI9k96,0.347
"['Young Miko', 'Lisa']","109,171","238,774,972",0.393,https://api.spotify.com/v1/audio-analysis/44FzVABpR2cciquTqADA0D,young miko,0.783,159307.0,0.444,44FzVABpR2cciquTqADA0D,0.0,2.0,0.151,-7.524,1.0,69.0,lisa,0.297,161.998,4.0,https://api.spotify.com/v1/tracks/44FzVABpR2cciquTqADA0D,audio_features,spotify:track:44FzVABpR2cciquTqADA0D,0.786
"['Prabh Singh', '9:45']","269,476","238,579,518",0.637,https://api.spotify.com/v1/audio-analysis/6c4Po8zyQjB4cR5XgLhcGb,prabh singh,0.796,117606.0,0.455,6c4Po8zyQjB4cR5XgLhcGb,3.59e-06,1.0,0.156,-7.763,0.0,73.0,9:45,0.0997,99.958,4.0,https://api.spotify.com/v1/tracks/6c4Po8zyQjB4cR5XgLhcGb,audio_features,spotify:track:6c4Po8zyQjB4cR5XgLhcGb,0.352
"['Miley Cyrus', 'Used To Be Young']","143,174","238,228,940",0.582,https://api.spotify.com/v1/audio-analysis/41WQUSINanQHfhfKpFDsms,miley cyrus,0.626,191186.0,0.63,41WQUSINanQHfhfKpFDsms,0.0,4.0,0.13,-3.834,1.0,70.0,used to be young,0.0377,147.029,4.0,https://api.spotify.com/v1/tracks/41WQUSINanQHfhfKpFDsms,audio_features,spotify:track:41WQUSINanQHfhfKpFDsms,0.421
"['Gusttavo Lima', 'Canudinho']","128,851","238,200,754",0.242,https://api.spotify.com/v1/audio-analysis/1OwoPY7wYgKQIyl9maWmSM,gusttavo lima,0.706,124512.0,0.866,1OwoPY7wYgKQIyl9maWmSM,0.0,4.0,0.381,-3.337,1.0,64.0,canudinho,0.075,166.985,4.0,https://api.spotify.com/v1/tracks/1OwoPY7wYgKQIyl9maWmSM,audio_features,spotify:track:1OwoPY7wYgKQIyl9maWmSM,0.91
